T/s,theta 1 velocity/rad/s, theta 2  velocity/rad/s
8.0847,0.115730756,0.136685428
8.0848,0.120936388,0.134829025
8.0849,0.126499881,0.132554042
8.085,0.131786373,0.130573586
8.0851,0.136209196,0.129548347
8.0852,0.139293892,0.130013854
8.0853,0.140837477,0.132198789
8.0854,0.140921902,0.136009194
8.0855,0.13985293,0.141097586
8.0856,0.138154333,0.146868963
8.0857,0.136452631,0.15261168
8.0858,0.135336592,0.157658597
8.0859,0.135308902,0.161441754
8.086,0.136747921,0.163534907
8.0861,0.139769964,0.163807038
8.0862,0.144223763,0.162428007
8.0863,0.149685274,0.159873691
8.0864,0.155538024,0.156835415
8.0865,0.161117521,0.154059757
8.0866,0.165809477,0.152238526
8.0867,0.169109119,0.15194154
8.0868,0.170733857,0.153488065
8.0869,0.170709014,0.156848773
8.087,0.169315255,0.1617051
8.0871,0.167077456,0.167461302
8.0872,0.164664017,0.173358434
8.0873,0.162717901,0.178667759
8.0874,0.16178381,0.18277356
8.0875,0.16226727,0.185218587
8.0876,0.164292966,0.185861909
8.0877,0.1677171,0.184864571
8.0878,0.172176322,0.182634325
8.0879,0.177101693,0.179809269
8.088,0.181921449,0.177031144
8.0881,0.186090703,0.174913267
8.0882,0.18912841,0.173998769
8.0883,0.19066324,0.174708202
8.0884,0.190589055,0.177162203
8.0885,0.189073762,0.181170952
8.0886,0.186568752,0.186222844
8.0887,0.183723502,0.191581053
8.0888,0.181194419,0.196501806
8.0889,0.179550789,0.200341489
8.089,0.179248247,0.202586623
8.0891,0.180481995,0.203017468
8.0892,0.183174866,0.201720815
8.0893,0.187004087,0.199059477
8.0894,0.191419302,0.195651369
8.0895,0.19586436,0.192121127
8.0896,0.199804228,0.189071309
8.0897,0.202752591,0.187051328
8.0898,0.204330111,0.186490986
8.0899,0.204426827,0.18751525
8.09,0.203194121,0.189952977
8.0901,0.200976357,0.193414307
8.0902,0.198313882,0.197286672
8.0903,0.195752035,0.200951782
8.0904,0.193758623,0.203880412
8.0905,0.192715723,0.205641849
8.0906,0.192807293,0.206029092
8.0907,0.193993206,0.205087383
8.0908,0.196024295,0.203096864
8.0909,0.19844803,0.200565548
8.091,0.200725043,0.198098477
8.0911,0.202367863,0.196243809
8.0912,0.202983785,0.195444949
8.0913,0.202296455,0.196015486
8.0914,0.200295761,0.197967981
8.0915,0.197230883,0.201021249
8.0916,0.193595675,0.204616325
8.0917,0.190064656,0.207989788
8.0918,0.18725834,0.210440851
8.0919,0.185672227,0.211412008
8.092,0.185574391,0.210602946
8.0921,0.186941401,0.208041552
8.0922,0.189512059,0.204023239
8.0923,0.192837126,0.199054712
8.0924,0.196255693,0.19388088
8.0925,0.199107208,0.189247704
8.0926,0.200816314,0.185806902
8.0927,0.201063978,0.183920721
8.0928,0.199813322,0.183632089
8.0929,0.19725943,0.184721347
8.093,0.193757927,0.186787102
8.0931,0.189770351,0.18930795
8.0932,0.185906755,0.1915948
8.0933,0.182738403,0.193003997
8.0934,0.180700889,0.193046657
8.0935,0.179958081,0.1915401
8.0936,0.180413353,0.188594733
8.0937,0.181785685,0.184528463
8.0938,0.183612186,0.179864526
8.0939,0.185235495,0.175345154
8.094,0.185995388,0.171716964
8.0941,0.185362706,0.169580166
8.0942,0.183111057,0.169193023
8.0943,0.179322002,0.170465329
8.0944,0.17431729,0.173034975
8.0945,0.168644071,0.176285586
8.0946,0.16307189,0.179349447
8.0947,0.158356146,0.181375921
8.0948,0.155074629,0.181716062
8.0949,0.155150096,0.178224464
8.095,0.159340075,0.170063448
8.0951,0.166562097,0.158453542
8.0952,0.175529356,0.144846765
8.0953,0.184822277,0.13084614
8.0954,0.193161451,0.11789878
8.0955,0.199663017,0.107006057
8.0956,0.203868198,0.098689392
8.0957,0.2052614,0.093538602
8.0958,0.202951825,0.092574889
8.0959,0.197923223,0.094686875
8.096,0.191200269,0.098716903
8.0961,0.18381488,0.103499107
8.0962,0.176731222,0.107944106
8.0963,0.170789304,0.111102722
8.0964,0.166644471,0.112234534
8.0965,0.164617547,0.110978517
8.0966,0.164598974,0.107459774
8.0967,0.166138789,0.102187088
8.0968,0.16857362,0.095909533
8.0969,0.171147443,0.089480334
8.097,0.173105937,0.083750477
8.0971,0.17385226,0.079394082
8.0972,0.173058363,0.076783343
8.0973,0.170766566,0.075872104
8.0974,0.167315624,0.076278806
8.0975,0.163215709,0.077427881
8.0976,0.159052175,0.078658559
8.0977,0.155410081,0.079310199
8.0978,0.152817467,0.078786402
8.0979,0.151555843,0.076768617
8.098,0.151516088,0.073379107
8.0981,0.1522946,0.069072556
8.0982,0.153328282,0.064483687
8.0983,0.153997538,0.060310999
8.0984,0.153785098,0.057138538
8.0985,0.152413056,0.055281664
8.0986,0.14994518,0.054669814
8.0987,0.146702987,0.054940864
8.0988,0.142966,0.055781766
8.0989,0.137096439,0.059066033
8.099,0.129971888,0.063804249
8.0991,0.122398451,0.069087113
8.0992,0.114944262,0.074272659
8.0993,0.10792224,0.079005882
8.0994,0.101477081,0.083120754
8.0995,0.095624749,0.086596017
8.0996,0.090289244,0.08951391
8.0997,0.085334635,0.092024167
8.0998,0.08059284,0.094312754
8.0999,0.075887146,0.096575373
8.1,0.071051337,0.098995894
8.1001,0.066058884,0.101602056
8.1002,0.06103022,0.104257537
8.1003,0.056203705,0.106694138
8.1004,0.05200404,0.108432639
8.1005,0.048909739,0.108931272
8.1006,0.047263369,0.107799196
8.1007,0.04722069,0.104854784
8.1008,0.048604446,0.100293251
8.1009,0.050888745,0.09470559
8.101,0.053351506,0.08890597
8.1011,0.055318874,0.083656833
8.1012,0.056293822,0.079523283
8.1013,0.056100828,0.076707635
8.1014,0.054844319,0.075095653
8.1015,0.05281395,0.074363564
8.1016,0.050407066,0.074065655
8.1017,0.048062731,0.073708841
8.1018,0.046093052,0.072941641
8.1019,0.044590255,0.071659484
8.102,0.043359795,0.070081822
8.1021,0.042009198,0.06865217
8.1022,0.040061021,0.067910389
8.1023,0.037038892,0.068395374
8.1024,0.032620346,0.070473549
8.1025,0.026712454,0.074254021
8.1026,0.019553931,0.07947149
8.1027,0.011699348,0.085502778
8.1028,0.003882617,0.0915203
8.1029,-0.00321773,0.096755857
8.103,-0.009184193,0.100734806
8.1031,-0.013862164,0.1032792
8.1032,-0.017296952,0.104436826
8.1033,-0.019680343,0.104420976
8.1034,-0.021301089,0.103554589
8.1035,-0.022512131,0.102233392
8.1036,-0.023765031,0.100965603
8.1037,-0.025560658,0.100316237
8.1038,-0.024452664,0.096446875
8.1039,-0.019990726,0.088868031
8.104,-0.012899442,0.078400385
8.1041,-0.003824551,0.065775906
8.1042,0.006568669,0.051748314
8.1043,0.017598305,0.037089491
8.1044,0.02857716,0.02257636
8.1045,0.038863026,0.008934265
8.1046,0.047910441,-0.003221241
8.1047,0.055308588,-0.01342703
8.1048,0.060804402,-0.021398372
8.1049,0.06431056,-0.027037881
8.105,0.065899231,-0.03042839
8.1051,0.065783425,-0.031811857
8.1052,0.064269981,-0.031536496
8.1053,0.061622199,-0.029903096
8.1054,0.058112397,-0.027223461
8.1055,0.054024466,-0.0238224
8.1056,0.049503118,-0.019866011
8.1057,0.04455983,-0.015368289
8.1058,0.03917972,-0.010312792
8.1059,0.033456786,-0.004803999
8.106,0.027610337,0.000914272
8.1061,0.021941114,0.006507936
8.1062,0.016740474,0.011653356
8.1063,0.012199453,0.016138225
8.1064,0.008409486,0.019860943
8.1065,0.005376369,0.022815375
8.1066,0.00315357,0.024939401
8.1067,0.001823523,0.02613642
8.1068,0.00144257,0.026338252
8.1069,0.002041292,0.025505383
8.107,0.003575723,0.023685565
8.1071,0.005907265,0.021037015
8.1072,0.008811326,0.017817715
8.1073,0.012015115,0.014341869
8.1074,0.015318923,0.010841393
8.1075,0.01864386,0.007410261
8.1076,0.021992418,0.004048985
8.1077,0.025294707,0.000837019
8.1078,0.028400479,-0.002058032
8.1079,0.031129064,-0.004435982
8.108,0.033323621,-0.006124513
8.1081,0.034951407,-0.007089974
8.1082,0.035993418,-0.007311211
8.1083,0.036413175,-0.006744789
8.1084,0.036185708,-0.005358551
8.1085,0.035350496,-0.003191457
8.1086,0.034019397,-0.00036335
8.1087,0.032376783,0.002921506
8.1088,0.030640952,0.006417394
8.1089,0.029062765,0.009838973
8.109,0.027867104,0.012928498
8.1091,0.027099277,0.015631289
8.1092,0.026632481,0.018087787
8.1093,0.026354705,0.020423816
8.1094,0.026222336,0.022690175
8.1095,0.026250396,0.024873153
8.1096,0.026487196,0.026922587
8.1097,0.027015549,0.02874986
8.1098,0.028045298,0.030121459
8.1099,0.029736948,0.030856549
8.11,0.032130122,0.030908229
8.1101,0.03517237,0.030331794
8.1102,0.038617485,0.029401458
8.1103,0.042039834,0.028594771
8.1104,0.045047645,0.028353424
8.1105,0.047345439,0.029012472
8.1106,0.048745858,0.03078585
8.1107,0.049304706,0.033612018
8.1108,0.049310712,0.037165415
8.1109,0.049188334,0.040966525
8.111,0.049485652,0.044395918
8.1111,0.050616277,0.046986931
8.1112,0.052679635,0.048627247
8.1113,0.055498828,0.049515697
8.1114,0.058723267,0.050046638
8.1115,0.061876071,0.050756082
8.1116,0.064423962,0.052243782
8.1117,0.06596257,0.054965311
8.1118,0.066351886,0.059077581
8.1119,0.06573932,0.0644121
8.112,0.064559739,0.070474986
8.1121,0.063468697,0.076523222
8.1122,0.063111083,0.081826816
8.1123,0.064025231,0.085777119
8.1124,0.066474293,0.088075528
8.1125,0.070436381,0.088744044
8.1126,0.075661163,0.08806153
8.1127,0.081694974,0.086535321
8.1128,0.087886274,0.084896149
8.1129,0.09357216,0.08388911
8.113,0.098187835,0.084150063
8.1131,0.10143089,0.086018252
8.1132,0.103283384,0.089510752
8.1133,0.103958425,0.09438291
8.1134,0.103826244,0.100212075
8.1135,0.103399789,0.106413466
8.1136,0.103182979,0.112413232
8.1137,0.103669677,0.117650726
8.1138,0.105276598,0.121654004
8.1139,0.10819475,0.124205519
8.114,0.112371746,0.125361446
8.1141,0.117523815,0.125437751
8.1142,0.123194486,0.124944003
8.1143,0.128899278,0.12442182
8.1144,0.134140778,0.124429265
8.1145,0.138468324,0.125473273
8.1146,0.141522008,0.127959445
8.1147,0.143082746,0.132134912
8.1148,0.143213343,0.137927369
8.1149,0.142293404,0.144904756
8.115,0.140928254,0.152378347
8.1151,0.139829714,0.159538162
8.1152,0.139645008,0.165648971
8.1153,0.140870256,0.170148041
8.1154,0.143707778,0.172803993
8.1155,0.14807516,0.173706071
8.1156,0.153632941,0.173232516
8.1157,0.159846294,0.171980882
8.1158,0.166172655,0.170557766
8.1159,0.172085822,0.16955314
8.116,0.177102819,0.169510074
8.1161,0.180821268,0.17088207
8.1162,0.182956016,0.173991246
8.1163,0.183363473,0.179000498
8.1164,0.182249518,0.185676289
8.1165,0.180151328,0.193408655
8.1166,0.177814011,0.201350985
8.1167,0.175976299,0.208664674
8.1168,0.175270673,0.214632828
8.1169,0.176192713,0.218694931
8.117,0.179048345,0.220505607
8.1171,0.183826304,0.220076651
8.1172,0.19015795,0.21782117
8.1173,0.19741228,0.214446565
8.1174,0.204850069,0.210781488
8.1175,0.211765287,0.207618954
8.1176,0.217534626,0.205660694
8.1177,0.221656014,0.205473105
8.1178,0.223786703,0.207443764
8.1179,0.223890266,0.211613702
8.118,0.22224699,0.217665038
8.1181,0.219450997,0.224923568
8.1182,0.216277891,0.232508742
8.1183,0.213422255,0.239632062
8.1184,0.211481204,0.245616996
8.1185,0.210950266,0.249903508
8.1186,0.2121904,0.25208489
8.1187,0.215401292,0.25193749
8.1188,0.220468795,0.24959073
8.1189,0.226918653,0.245578012
8.119,0.234034586,0.24070389
8.1191,0.241062557,0.235816128
8.1192,0.247310595,0.231693947
8.1193,0.252177557,0.229015718
8.1194,0.255193987,0.228312421
8.1195,0.256058277,0.229926395
8.1196,0.2547809,0.233846791
8.1197,0.251699449,0.239691918
8.1198,0.24746763,0.24672107
8.1199,0.242902268,0.254008004
8.12,0.238762206,0.260693077
8.1201,0.235680808,0.266060042
8.1202,0.234167958,0.269533743
8.1203,0.234561071,0.270734804
8.1204,0.236888553,0.269631838
8.1205,0.2408603,0.266551437
8.1206,0.245898674,0.262142774
8.1207,0.251278341,0.257220523
8.1208,0.256311907,0.252557801
8.1209,0.260412084,0.248816587
8.121,0.263085337,0.246554736
8.1211,0.263964559,0.24618866
8.1212,0.262837292,0.247961051
8.1213,0.259787329,0.251779256
8.1214,0.255228948,0.257175685
8.1215,0.249875696,0.263342594
8.1216,0.244566835,0.269329908
8.1217,0.240041497,0.274302137
8.1218,0.236906656,0.277574875
8.1219,0.235612233,0.278642531
8.122,0.236308231,0.277337655
8.1221,0.238839022,0.273836797
8.1222,0.242778621,0.268620421
8.1223,0.24745849,0.26244098
8.1224,0.252135065,0.256135924
8.1225,0.256126939,0.250474196
8.1226,0.258839453,0.246128603
8.1227,0.259804032,0.243630949
8.1228,0.258834598,0.243193661
8.1229,0.256051974,0.244681574
8.123,0.251830766,0.247671919
8.1231,0.246746159,0.251514321
8.1232,0.241560797,0.255345921
8.1233,0.236958574,0.258393929
8.1234,0.233488011,0.260040289
8.1235,0.231564647,0.25981877
8.1236,0.231327098,0.257575431
8.1237,0.23263251,0.253473141
8.1238,0.235090792,0.247952663
8.1239,0.23808732,0.241706461
8.124,0.240843642,0.235611685
8.1241,0.242636063,0.230485552
8.1242,0.242889878,0.226979125
8.1243,0.241228726,0.225520706
8.1244,0.237617078,0.226153049
8.1245,0.232331794,0.228565118
8.1246,0.225873422,0.232192465
8.1247,0.222688764,0.232063515
8.1248,0.224395972,0.226371458
8.1249,0.230552122,0.215616807
8.125,0.240406896,0.200648577
8.1251,0.252759776,0.182824539
8.1252,0.265535067,0.164497039
8.1253,0.274101943,0.150933436
8.1254,0.27839541,0.142207049
8.1255,0.278692996,0.138004012
8.1256,0.275627461,0.137608854
8.1257,0.270053563,0.140055106
8.1258,0.262937383,0.144250406
8.1259,0.255262782,0.149082204
8.126,0.24795544,0.153503608
8.1261,0.241824552,0.156599264
8.1262,0.237393865,0.157777584
8.1263,0.234880774,0.156794629
8.1264,0.234231143,0.153714212
8.1265,0.235074392,0.148956598
8.1266,0.236806409,0.143204506
8.1267,0.238714946,0.137261896
8.1268,0.240076031,0.131945359
8.1269,0.240341734,0.127873835
8.127,0.239209962,0.125389989
8.1271,0.236728931,0.124440512
8.1272,0.233228289,0.124653463
8.1273,0.229198077,0.125475222
8.1274,0.225196141,0.126275235
8.1275,0.221775916,0.126427692
8.1276,0.219411756,0.125396167
8.1277,0.218319851,0.122937148
8.1278,0.218349308,0.11922153
8.1279,0.219075402,0.114728687
8.128,0.21992766,0.110102035
8.1281,0.220290659,0.106035384
8.1282,0.219695169,0.103058757
8.1283,0.217913608,0.101430498
8.1284,0.215049541,0.101034599
8.1285,0.211450437,0.101478958
8.1286,0.207595744,0.102222
8.1287,0.204011258,0.10266952
8.1288,0.201203438,0.102248969
8.1289,0.199510657,0.100578606
8.129,0.198921215,0.09767212
8.1291,0.199120014,0.093885349
8.1292,0.199605321,0.089784352
8.1293,0.199797535,0.086022756
8.1294,0.199140709,0.083227481
8.1295,0.197404805,0.081657689
8.1296,0.194699254,0.08118932
8.1297,0.19136182,0.081440374
8.1298,0.187853139,0.081890041
8.1299,0.184674464,0.081971629
8.13,0.182284171,0.081167096
8.1301,0.180925904,0.079202573
8.1302,0.180582356,0.076100017
8.1303,0.180953894,0.07219948
8.1304,0.181549463,0.068056206
8.1305,0.181798884,0.064314122
8.1306,0.178548868,0.064562031
8.1307,0.170709166,0.070045502
8.1308,0.159103341,0.079834419
8.1309,0.144871835,0.092640374
8.131,0.1294171,0.106877871
8.1311,0.114213808,0.120878999
8.1312,0.100426721,0.133325012
8.1313,0.088819625,0.143349182
8.1314,0.079788611,0.150499428
8.1315,0.073415514,0.154678367
8.1316,0.069524559,0.156079589
8.1317,0.067742263,0.155120177
8.1318,0.06755865,0.152371646
8.1319,0.068387256,0.148492202
8.132,0.069570058,0.144221708
8.1321,0.07039148,0.140366317
8.1322,0.070161066,0.137704798
8.1323,0.068304212,0.136885962
8.1324,0.06452552,0.138245485
8.1325,0.058813601,0.141800312
8.1326,0.051376161,0.147321182
8.1327,0.042720582,0.154239583
8.1328,0.033666692,0.161631906
8.1329,0.025201814,0.168383107
8.133,0.018080828,0.173638809
8.1331,0.012710843,0.176936308
8.1332,0.009194247,0.17815656
8.1333,0.007396556,0.177447853
8.1334,0.0070103,0.175153849
8.1335,0.007615558,0.171745322
8.1336,0.008723604,0.167771044
8.1337,0.009752121,0.163886606
8.1338,0.010083336,0.160788773
8.1339,0.009185884,0.15907748
8.134,0.006913082,0.158918859
8.1341,0.003489252,0.160060452
8.1342,-0.000629814,0.161988585
8.1343,-0.004866658,0.164052261
8.1344,-0.008538292,0.165480532
8.1345,-0.011077885,0.165633875
8.1346,-0.012235911,0.164230272
8.1347,-0.012069062,0.161332609
8.1348,-0.010845881,0.157242518
8.1349,-0.009043563,0.152497829
8.135,-0.007277071,0.147792802
8.1351,-0.006204027,0.143870576
8.1352,-0.006400808,0.141383028
8.1353,-0.008058645,0.140547507
8.1354,-0.010990819,0.141154778
8.1355,-0.014767248,0.142720809
8.1356,-0.018823534,0.14460985
8.1357,-0.022552599,0.146137908
8.1358,-0.025543732,0.146841802
8.1359,-0.027638303,0.146541922
8.136,-0.028886593,0.145293761
8.1361,-0.029482317,0.143314311
8.1362,-0.029781859,0.141004815
8.1363,-0.030253864,0.138894121
8.1364,-0.031402159,0.137551478
8.1365,-0.033675726,0.137484884
8.1366,-0.037175457,0.138809891
8.1367,-0.041648428,0.141242774
8.1368,-0.046608393,0.144236233
8.1369,-0.051399033,0.147050192
8.137,-0.055430606,0.149017813
8.1371,-0.058381769,0.149774387
8.1372,-0.060193247,0.149250771
8.1373,-0.060995599,0.147592038
8.1374,-0.061048691,0.145089251
8.1375,-0.060762959,0.14220439
8.1376,-0.060650182,0.139514929
8.1377,-0.061247119,0.13762738
8.1378,-0.062947948,0.136988803
8.1379,-0.065787839,0.13764148
8.138,-0.069481475,0.13926575
8.1381,-0.073544461,0.141316952
8.1382,-0.077417573,0.143165531
8.1383,-0.080612853,0.144259903
8.1384,-0.082887429,0.144324038
8.1385,-0.08422798,0.143340835
8.1386,-0.084782615,0.141475371
8.1387,-0.084837969,0.139049504
8.1388,-0.084833567,0.136558927
8.1389,-0.084229894,0.13340869
8.139,-0.077526531,0.123471677
8.1391,-0.066529173,0.10878959
8.1392,-0.052687475,0.091002506
8.1393,-0.037348731,0.071634466
8.1394,-0.021744153,0.052077705
8.1395,-0.006971216,0.033572424
8.1396,0.006059182,0.017147277
8.1397,0.016670892,0.003565198
8.1398,0.024449891,-0.006707342
8.1399,0.029250238,-0.013506947
8.14,0.031179487,-0.01695673
8.1401,0.030566106,-0.017429451
8.1402,0.027912794,-0.015494751
8.1403,0.023870168,-0.011888988
8.1404,0.019233585,-0.007510777
8.1405,0.014842886,-0.003308021
8.1406,0.011512957,-0.000200512
8.1407,0.009822517,0.001156972
8.1408,0.010070346,0.000423988
8.1409,0.012180005,-0.002315967
8.141,0.015697996,-0.006552275
8.1411,0.019925253,-0.011495917
8.1412,0.024050766,-0.016230732
8.1413,0.02722758,-0.019799995
8.1414,0.02873969,-0.021394691
8.1415,0.028300981,-0.020691244
8.1416,0.026046053,-0.017841327
8.1417,0.022420914,-0.013348182
8.1418,0.018102886,-0.007975714
8.1419,0.013874029,-0.002605755
8.142,0.01055777,0.001832911
8.1421,0.008774491,0.004641665
8.1422,0.008784188,0.00552806
8.1423,0.010503821,0.00458593
8.1424,0.013564313,0.002231784
8.1425,0.017352976,-0.000842321
8.1426,0.021143352,-0.003815588
8.1427,0.024162379,-0.005814959
8.1428,0.025800705,-0.00615171
8.1429,0.025862022,-0.004603532
8.143,0.024528181,-0.001375471
8.1431,0.022236612,0.003038589
8.1432,0.0196125,0.007933075
8.1433,0.017390501,0.01247859
8.1434,0.016305666,0.015845093
8.1435,0.016762022,0.017576065
8.1436,0.018780714,0.017646986
8.1437,0.022072999,0.016382988
8.1438,0.026138312,0.014348311
