T/s,theta 1 torque / Nm,theta 2 torque / Nm
7.0909,-22.36209007,-23.88016374
7.091,-21.55294942,-23.07219239
7.0911,-20.91486888,-22.05543237
7.0912,-20.41521482,-20.85457887
7.0913,-20.01406783,-19.50660959
7.0914,-19.66709328,-18.05636541
7.0915,-19.32880942,-16.55202817
7.0916,-18.93012801,-15.07642263
7.0917,-18.40073015,-13.71423294
7.0918,-17.69593644,-12.5324224
7.0919,-16.79748266,-11.5731844
7.092,-15.70278554,-10.84923037
7.0921,-14.42510681,-10.33086216
7.0922,-12.99162409,-9.970713102
7.0923,-11.43992068,-9.715377708
7.0924,-9.813512187,-9.508567984
7.0925,-8.163196016,-9.29500797
7.0926,-6.573659796,-8.99379004
7.0927,-5.124883682,-8.523269044
7.0928,-3.872632289,-7.837314762
7.0929,-2.845611593,-6.921803191
7.093,-2.028807549,-5.784535092
7.0931,-1.386272068,-4.450580682
7.0932,-0.874295921,-2.95906984
7.0933,-0.443971752,-1.358492859
7.0934,-0.044722148,0.298295062
7.0935,0.372133657,1.923255908
7.0936,0.885671169,3.426427675
7.0937,1.566654686,4.735404597
7.0938,2.444935538,5.802438871
7.0939,3.526017977,6.608843964
7.094,4.798680265,7.180544872
7.0941,6.236341951,7.564354013
7.0942,7.800577835,7.814729362
7.0943,9.445748497,7.990448405
7.0944,11.12370455,8.150410186
7.0945,12.75251958,8.355354483
7.0946,14.249206,8.694869204
7.0947,15.54855486,9.24523387
7.0948,16.6095536,10.03206788
7.0949,17.4356926,11.05163519
7.095,18.05655803,12.28217915
7.0951,18.51507714,13.68615748
7.0952,18.86093179,15.21474673
7.0953,19.14696394,16.81296341
7.0954,19.42534961,18.41895682
7.0955,19.76969602,19.93804492
7.0956,20.25569135,21.28190413
7.0957,20.93121325,22.3886422
7.0958,21.8121152,23.22611293
7.0959,22.89319947,23.80891029
7.096,24.15275745,24.17563807
7.0961,25.55551996,24.37532877
7.0962,26.64682245,24.46414637
7.0963,26.79359069,24.50103827
7.0964,26.88863838,24.53489995
7.0965,26.92709619,24.60235713
7.0966,26.91001963,24.71165638
7.0967,26.83933173,24.86151787
7.0968,26.7178542,25.02428877
7.0969,26.56942523,25.14748482
7.097,26.42193705,25.1913172
7.0971,26.29795904,25.12647969
7.0972,26.21269791,24.93435738
7.0973,26.17541849,24.60684692
7.0974,26.18022714,24.14652394
7.0975,26.20330003,23.58498728
7.0976,26.22024448,22.96350834
7.0977,26.2122661,22.32133355
7.0978,26.16499526,21.71184633
7.0979,26.06786721,21.18708218
7.098,25.93407015,20.77954857
7.0981,25.78375651,20.50471776
7.0982,25.63498435,20.36739273
7.0983,25.50179011,20.36355701
7.0984,25.39541027,20.48272754
7.0985,25.32503939,20.71007346
7.0986,25.29828531,21.02826097
7.0987,25.31812541,21.4033975
7.0988,25.36557777,21.76868188
7.0989,25.41979558,22.08681486
7.099,25.46677539,22.34470407
7.0991,25.49668505,22.53724761
7.0992,25.50245664,22.66268546
7.0993,25.47891783,22.72192041
7.0994,25.42222051,22.71781924
7.0995,25.34336647,22.65257426
7.0996,25.26451323,22.50860539
7.0997,25.20499108,22.26720167
7.0998,25.17720689,21.91822932
7.0999,25.1857287,21.46034266
7.1,25.21035047,20.89994039
7.1001,24.80172797,20.26328892
7.1002,23.60498024,19.59163733
7.1003,22.28224468,18.94196971
7.1004,20.85195337,18.34846432
7.1005,19.36043343,17.79406289
7.1006,17.85190907,17.2099549
7.1007,16.36473795,16.53520968
7.1008,14.95219267,15.72345091
7.1009,13.64668839,14.76385985
7.101,12.47254183,13.66504828
7.1011,11.43779879,12.44561446
7.1012,10.53727526,11.13055639
7.1013,9.755640986,9.750267077
7.1014,9.0706073,8.338695231
7.1015,8.440393988,6.931093275
7.1016,7.788954231,5.55834348
7.1017,7.070066237,4.246860559
7.1018,6.263293149,3.024485313
7.1019,5.358917973,1.92741839
7.102,4.354896344,0.980343513
7.1021,3.25714496,0.192068082
7.1022,2.079340027,-0.442249413
7.1023,0.841919515,-0.938553392
7.1024,-0.429581556,-1.32100369
7.1025,-1.706605751,-1.624698352
7.1026,-2.980120861,-1.923214542
7.1027,-4.246337871,-2.29045576
7.1028,-5.464973693,-2.765657649
7.1029,-6.58929527,-3.362604339
7.103,-7.584906327,-4.084559122
7.1031,-8.434299353,-4.926522463
7.1032,-9.134464006,-5.874788276
7.1033,-9.694287282,-6.907659924
7.1034,-10.13173304,-7.997056975
7.1035,-10.47090209,-9.110712932
7.1036,-10.75474867,-10.21467415
7.1037,-11.04266266,-11.27954497
7.1038,-11.37283486,-12.27430997
7.1039,-11.7715088,-13.16485177
7.104,-12.25584476,-13.91336147
7.1041,-12.83351223,-14.49889583
7.1042,-13.50256423,-14.91531814
7.1043,-14.25191449,-15.1696135
7.1044,-15.06266139,-15.27958014
7.1045,-15.91208483,-15.27108216
7.1046,-16.79444623,-15.17505626
7.1047,-17.70458691,-15.04016328
7.1048,-18.61108726,-14.94809663
7.1049,-19.47024187,-14.96692371
7.105,-20.23024444,-15.12651422
7.1051,-20.85224598,-15.43496978
7.1052,-21.31579363,-15.88769035
7.1053,-21.61668988,-16.47024173
7.1054,-21.7642513,-17.15898466
7.1055,-21.77821262,-17.92281748
7.1056,-21.68546403,-18.72561388
7.1057,-21.51411617,-19.52903119
7.1058,-21.30796421,-20.29538394
7.1059,-21.11412428,-20.9682866
7.106,-20.9741701,-21.50809662
7.1061,-20.91729709,-21.88009077
7.1062,-20.95982949,-22.06517595
7.1063,-21.10545336,-22.05912628
7.1064,-21.34618198,-21.87131772
7.1065,-21.66411998,-21.52261213
7.1066,-22.044961,-21.04261309
7.1067,-22.48295497,-20.46653787
7.1068,-22.9675314,-19.83797592
7.1069,-23.4608612,-19.23701549
7.107,-23.91315345,-18.74286893
7.1071,-24.26679837,-18.4149111
7.1072,-24.47774871,-18.28599691
7.1073,-24.52183743,-18.34973905
7.1074,-24.39357833,-18.5841501
7.1075,-24.10350172,-18.95801745
7.1076,-23.67442866,-19.43237936
7.1077,-23.13751353,-19.96321834
7.1078,-22.52652586,-20.50460785
7.1079,-21.87109465,-21.01195118
7.108,-21.22967909,-21.40938661
7.1081,-20.65124352,-21.62692399
7.1082,-20.17040691,-21.6328027
7.1083,-19.806117,-21.41750252
7.1084,-19.56178066,-20.98581215
7.1085,-19.42698664,-20.35604896
7.1086,-19.38007359,-19.55775745
7.1087,-19.39324967,-18.62868173
7.1088,-19.45443042,-17.61131612
7.1089,-19.55177513,-16.55517571
7.109,-19.64184147,-15.54451242
7.1091,-19.66893631,-14.66089201
7.1092,-19.57568004,-13.96426346
7.1093,-19.32491853,-13.49325031
7.1094,-18.89908817,-13.24470925
7.1095,-18.29920745,-13.19135496
7.1096,-17.54226434,-13.29327922
7.1097,-16.65728697,-13.50353314
7.1098,-15.68097493,-13.77116013
7.1099,-14.65341019,-14.04468892
7.11,-13.64970047,-14.27560734
7.1101,-12.72726497,-14.38591384
7.1102,-11.92387327,-14.30547718
7.1103,-11.26057457,-14.00572192
7.1104,-10.74380662,-13.48326924
7.1105,-10.36556507,-12.75013087
7.1106,-10.10537364,-11.83198403
7.1107,-9.93313935,-10.7650656
7.1108,-9.812454779,-9.592528234
7.1109,-9.704076654,-8.360574192
7.111,-9.572600501,-7.150254785
7.1111,-9.371361719,-6.045023324
7.1112,-9.054579868,-5.111957753
7.1113,-8.58708163,-4.395649176
7.1114,-7.951798017,-3.915264202
7.1115,-7.149193914,-3.648229513
7.1116,-6.195478639,-3.552683801
7.1117,-5.119301496,-3.580330779
7.1118,-3.957412759,-3.67889394
7.1119,-2.750268995,-3.795579252
7.112,-1.57358305,-3.880548964
7.1121,-0.505803747,-3.854502054
7.1122,0.390509138,-3.64431477
7.1123,1.091788026,-3.219714041
7.1124,1.604865896,-2.578932431
7.1125,1.951588847,-1.737084077
7.1126,2.163924008,-0.723917642
7.1127,2.281292961,0.420126943
7.1128,2.347323733,1.648246555
7.1129,2.406416885,2.905839341
7.113,2.526162255,4.103977759
7.1131,2.774892931,5.158230881
7.1132,3.194751449,6.008556615
7.1133,3.800928311,6.619948509
7.1134,4.592710011,7.001676671
7.1135,5.553740533,7.187676999
7.1136,6.654607041,7.223756916
7.1137,7.856783382,7.161840926
7.1138,9.116967433,7.056286872
7.1139,10.35568492,6.960034257
7.114,11.49006655,6.946735105
7.1141,12.45279173,7.090868582
7.1142,13.1984379,7.437436855
7.1143,13.72390002,7.998056208
7.1144,14.05094445,8.762454279
7.1145,14.21461267,9.70395833
7.1146,14.25744818,10.78328729
7.1147,14.22647827,11.95316179
7.1148,14.1697948,13.15723598
7.1149,14.1331631,14.30394753
7.115,14.19242316,15.30571661
7.1151,14.41720537,16.09866464
7.1152,14.83515304,16.64586504
7.1153,15.44708094,16.95535008
7.1154,16.23802478,17.05859638
7.1155,17.1792405,16.99769179
7.1156,18.23213643,16.82257132
7.1157,19.35257772,16.58711051
7.1158,20.48929813,16.34506876
7.1159,21.55714157,16.16618382
7.116,22.47558777,16.12159712
7.1161,23.18801624,16.27427236
7.1162,23.66560394,16.6446924
7.1163,23.92218718,17.22745816
7.1164,23.99116672,18.00006401
7.1165,23.91426428,18.92558959
7.1166,23.73899853,19.95727638
7.1167,23.51520556,21.04341328
7.1168,23.29147843,22.09646516
7.1169,23.13757444,23.02635001
7.117,23.12476269,23.75998415
7.1171,23.30911293,24.24828134
7.1172,23.69911092,24.4857706
7.1173,24.28121631,24.49642828
7.1174,25.02778022,24.3201592
7.1175,25.60470059,24.00630356
7.1176,25.78821883,23.60970839
7.1177,25.92831717,23.18037756
7.1178,26.01468933,22.75129876
7.1179,26.04123051,22.36258729
7.118,26.00390564,22.0477974
7.1181,25.90072629,21.82610215
7.1182,25.75199042,21.71118261
7.1183,25.58358052,21.7027813
7.1184,25.41795029,21.79305456
7.1185,25.27229846,21.96317033
7.1186,25.15989107,22.17500872
7.1187,25.09090191,22.36170441
7.1188,25.07285007,22.47471638
7.1189,25.10734635,22.48194762
7.119,25.17262874,22.38570189
7.1191,25.24377583,22.20302873
7.1192,25.30209735,21.95416775
7.1193,25.3333085,21.65928562
7.1194,25.32660134,21.33706391
7.1195,25.27399778,21.00364053
7.1196,25.17498171,20.6516261
7.1197,25.05109821,20.28622174
7.1198,24.92395988,19.90759182
7.1199,24.80835754,19.51596573
7.12,23.60470933,19.11222082
7.1201,22.28647781,18.7139946
7.1202,20.91875066,18.33073252
7.1203,19.54057495,17.93342356
7.1204,18.16567721,17.47659761
7.1205,16.8178542,16.93013973
7.1206,15.52743229,16.27466865
7.1207,14.33231075,15.498831
7.1208,13.25924374,14.5998597
7.1209,12.31972884,13.58386846
7.121,11.51235681,12.46561854
7.1211,10.82531796,11.26740791
7.1212,10.23911156,10.01723423
7.1213,9.723557602,8.746509684
7.1214,9.230206428,7.467315587
7.1215,8.713610163,6.186436057
7.1216,8.140436173,4.937545358
7.1217,7.485076157,3.764895159
7.1218,6.730014018,2.714280753
7.1219,5.866571858,1.813278654
7.122,4.895505632,1.073381913
7.1221,3.826867189,0.491732978
7.1222,2.678917221,0.053471144
7.1223,1.473053134,-0.265463508
7.1224,0.214158768,-0.495248056
7.1225,-1.091728557,-0.684383893
7.1226,-2.430494685,-0.894915294
7.1227,-3.758614871,-1.172528413
7.1228,-5.023111834,-1.551653931
7.1229,-6.170843472,-2.057222964
7.123,-7.168215413,-2.703092888
7.1231,-7.998847753,-3.491028067
7.1232,-8.661676397,-4.410718367
7.1233,-9.168517503,-5.441017813
7.1234,-9.537915965,-6.552097604
7.1235,-9.774597683,-7.708214762
7.1236,-9.892147136,-8.870723207
7.1237,-9.949847733,-10.01541076
7.1238,-10.01273578,-11.11042966
7.1239,-10.13200857,-12.11459472
7.124,-10.35459412,-12.97803885
7.1241,-10.72778081,-13.66329897
7.1242,-11.28023382,-14.1514079
7.1243,-11.99958357,-14.44132935
7.1244,-12.85631378,-14.54859518
7.1245,-13.81391633,-14.50232009
7.1246,-14.83091265,-14.34100413
7.1247,-15.86380154,-14.10811279
7.1248,-16.89036419,-13.88343335
7.1249,-17.87025086,-13.75024126
7.125,-18.75521945,-13.77245089
7.1251,-19.49655552,-13.9723635
7.1252,-20.06629173,-14.35145662
7.1253,-20.45515773,-14.89943735
7.1254,-20.6700236,-15.59418956
7.1255,-20.73067729,-16.40356019
7.1256,-20.66628506,-17.28803838
7.1257,-20.51170934,-18.20397623
7.1258,-20.30968354,-19.10699544
7.1259,-20.13808195,-19.94854522
7.126,-20.0515278,-20.65905252
7.1261,-20.07919636,-21.1907167
7.1262,-20.23488387,-21.52008811
7.1263,-20.51956418,-21.64355468
7.1264,-20.92192942,-21.57239621
7.1265,-21.42017933,-21.33046652
7.1266,-21.98456343,-20.95111193
7.1267,-22.58033905,-20.47368242
7.1268,-23.17087635,-19.94570276
7.1269,-23.72202336,-19.45000389
7.127,-24.19122647,-19.06634233
7.1271,-24.53679413,-18.85234146
7.1272,-24.72756819,-18.84119865
7.1273,-24.75002575,-19.02469998
7.1274,-24.60724777,-19.37466898
7.1275,-24.31640976,-19.85482674
7.1276,-23.90507772,-20.42247545
7.1277,-23.40724491,-21.03143467
7.1278,-22.86529692,-21.63525715
7.1279,-22.35711311,-22.17045246
7.128,-21.95779335,-22.57056447
7.1281,-21.71723993,-22.78974599
7.1282,-21.64358054,-22.80676218
7.1283,-21.72395534,-22.62117039
7.1284,-21.93582898,-22.24839129
7.1285,-22.24815425,-21.71669671
7.1286,-22.62389261,-21.06342578
7.1287,-23.02295659,-20.33099737
7.1288,-23.40527013,-19.57862101
7.1289,-23.70503083,-18.89636283
7.129,-23.87334774,-18.3571049
7.1291,-23.87496276,-18.01126129
7.1292,-23.69462559,-17.86627143
7.1293,-23.33329915,-17.90416587
7.1294,-22.80660095,-18.0929978
7.1295,-22.1416445,-18.39244495
7.1296,-21.37325659,-18.75674628
7.1297,-20.5401046,-19.13812652
7.1298,-19.71435263,-19.49025718
7.1299,-18.97464704,-19.73586194
7.13,-18.38430229,-19.81005093
7.1301,-17.97715413,-19.6836433
7.1302,-17.74761895,-19.3496824
7.1303,-17.67414316,-18.81821608
7.1304,-17.72617488,-18.1141276
7.1305,-17.86614986,-17.27337143
7.1306,-18.05237982,-16.33879947
7.1307,-18.24219498,-15.36174722
7.1308,-18.36930947,-14.4286797
7.1309,-18.36559108,-13.62243084
7.131,-18.18836077,-13.00232082
7.1311,-17.82176565,-12.60086585
7.1312,-17.26585298,-12.40668174
7.1313,-16.53572632,-12.38671856
7.1314,-15.65902258,-12.49912987
7.1315,-14.67209926,-12.69578838
7.1316,-13.6159408,-12.92587353
7.1317,-12.53803008,-13.13955148
7.1318,-11.51943025,-13.25699193
7.1319,-10.63658166,-13.20209513
7.132,-9.941816409,-12.93832857
7.1321,-9.4439917,-12.45665269
7.1322,-9.126419013,-11.76517637
7.1323,-8.958750093,-10.88802496
7.1324,-8.902492184,-9.861838098
7.1325,-8.913951858,-8.731483636
7.1326,-8.947584943,-7.545593331
7.1327,-8.959346252,-6.387871279
7.1328,-8.874164176,-5.344244292
7.1329,-8.625245947,-4.483717327
7.133,-8.185427778,-3.851521981
7.1331,-7.549786426,-3.448428383
7.1332,-6.729280273,-3.248575106
7.1333,-5.74902534,-3.211734851
7.1334,-4.644691016,-3.289690438
7.1335,-3.458318301,-3.42981595
7.1336,-2.234136103,-3.578990159
7.1337,-1.050282584,-3.661655308
7.1338,0.013557901,-3.599274317
7.1339,0.895137576,-3.32517514
7.134,1.559329654,-2.820646074
7.1341,2.015044556,-2.092439129
7.1342,2.293083887,-1.16361125
7.1343,2.433092671,-0.071238653
7.1344,2.481003949,1.137907304
7.1345,2.485516544,2.412089639
7.1346,2.494498161,3.683561655
7.1347,2.587213066,4.855059442
7.1348,2.840084779,5.848258839
7.1349,3.288972821,6.609449325
7.135,3.941679658,7.113711311
7.1351,4.788552686,7.381458969
7.1352,5.804821215,7.455378091
7.1353,6.953702752,7.386750188
7.1354,8.190766958,7.23220525
7.1355,9.468480498,7.049547006
7.1356,10.70485848,6.893659364
7.1357,11.81620032,6.848420193
7.1358,12.73588958,6.993965356
7.1359,13.42400007,7.366956907
7.136,13.88481975,7.971184937
7.1361,14.14545726,8.788556741
7.1362,14.24332846,9.785108085
7.1363,14.2237483,10.91521997
7.1364,14.13633913,12.126469
7.1365,14.03124897,13.35867879
7.1366,13.96130781,14.51782551
7.1367,14.00933213,15.51522512
7.1368,14.24610719,16.28727668
7.1369,14.69349248,16.7987566
7.137,15.34622175,17.06065064
7.1371,16.18351844,17.10826152
7.1372,17.17125648,16.9878712
7.1373,18.26608262,16.75351458
7.1374,19.41989939,16.46269584
7.1375,20.54862114,16.17204929
7.1376,21.5651494,15.95903659
7.1377,22.39850862,15.90168866
7.1378,23.00035442,16.0650108
7.1379,23.36018637,16.46288297
7.138,23.50032744,17.08037939
7.1381,23.45781317,17.88634088
7.1382,23.27812955,18.83666169
7.1383,23.01183686,19.87912399
7.1384,22.71078318,20.95258367
7.1385,22.42438093,21.96107695
7.1386,22.23173293,22.81326123
7.1387,22.20687176,23.44232187
7.1388,22.38109163,23.80604364
7.1389,22.75633261,23.90769972
7.139,23.31663676,23.77819043
7.1391,24.03152477,23.46348472
7.1392,24.85994695,23.01777327
7.1393,25.75482876,22.49941852
7.1394,25.99525083,21.96663443
7.1395,26.03389087,21.47339249
7.1396,25.99838877,21.0876546
7.1397,25.88675298,20.85991955
7.1398,25.72016089,20.80122492
7.1399,25.52583263,20.89929304
7.14,25.32808134,21.13126338
7.1401,25.14628923,21.46992767
7.1402,24.99599691,21.88061763
7.1403,24.88957763,22.31285971
7.1404,24.83664434,22.69077556
7.1405,24.84420292,22.95996466
7.1406,24.91162025,23.08390004
7.1407,25.01535184,23.06277237
7.1408,25.1303019,22.91503188
7.1409,25.23709602,22.66552797
7.141,25.32039962,22.34009943
7.1411,25.36810578,21.96380901
7.1412,25.3708067,21.55948734
7.1413,25.32142787,21.14665626
7.1414,25.21824163,20.73689711
7.1415,25.0820273,20.3369174
7.1416,24.93581446,19.94227419
7.1417,24.20097931,19.5646039
7.1418,23.34779353,19.22955383
7.1419,22.41855313,18.94699375
7.142,21.44049647,18.69181698
7.1421,20.44028304,18.39987796
7.1422,19.44002258,18.01596698
7.1423,18.43706023,17.51891615
7.1424,17.44673261,16.90502234
7.1425,16.49458987,16.17800326
7.1426,15.60948126,15.34550523
7.1427,14.80554919,14.41934015
7.1428,14.08572424,13.41561457
7.1429,13.43841632,12.35436098
7.143,12.82929924,11.25850929
7.1431,12.1964551,10.14906007
7.1432,11.5140579,9.025551318
7.1433,10.76867848,7.883355139
7.1434,9.950113268,6.741047671
7.1435,9.05161037,5.627010841
7.1436,8.069910933,4.578286745
7.1437,7.00579423,3.622340563
7.1438,5.864742509,2.772887707
7.1439,4.657295915,2.03194092
7.144,3.387610201,1.391935723
7.1441,2.050549189,0.835545277
7.1442,0.645810937,0.344598842
7.1443,-0.818035441,-0.129696696
7.1444,-2.326728725,-0.629139312
7.1445,-3.837703982,-1.189704891
7.1446,-5.299275685,-1.840653329
7.1447,-6.641060451,-2.603301264
7.1448,-7.806657562,-3.489524057
7.1449,-8.76600219,-4.500283099
7.145,-9.530439276,-5.625644204
7.1451,-10.12586949,-6.864768908
7.1452,-10.58448502,-8.210674767
7.1453,-10.94284659,-9.644401812
7.1454,-11.25549141,-11.1374002
7.1455,-11.60654516,-12.64015729
7.1456,-12.04596031,-14.05981178
7.1457,-12.60540466,-15.31372367
7.1458,-13.30600713,-16.36037431
7.1459,-14.15546528,-17.18205129
7.146,-15.14752988,-17.77958139
7.1461,-16.26327394,-18.1701428
7.1462,-17.47340569,-18.38406177
7.1463,-18.74125482,-18.46102158
7.1464,-20.02612454,-18.44598122
7.1465,-21.28670314,-18.40075393
7.1466,-22.4676424,-18.41792347
7.1467,-23.53110061,-18.55822781
7.1468,-24.44002811,-18.84870688
7.1469,-25.16871721,-19.2994067
7.147,-25.70867051,-19.90681492
7.1471,-26.06648576,-20.65451919
7.1472,-26.26117825,-21.51503235
7.1473,-26.32104163,-22.45248441
7.1474,-26.28025424,-23.42584769
7.1475,-26.18124274,-24.39236572
7.1476,-26.10205551,-25.31087917
7.1477,-26.11824423,-26.11261422
7.1478,-26.28421561,-26.75097615
7.1479,-26.6140716,-27.20065299
7.148,-27.09853406,-27.45378242
7.1481,-27.71565177,-27.51926281
7.1482,-28.43546368,-27.41990788
7.1483,-29.22200586,-27.18877058
7.1484,-30.03594299,-26.86517177
7.1485,-30.83742965,-26.49654258
7.1486,-31.56318474,-26.16535492
7.1487,-32.14851905,-25.95063433
7.1488,-32.55390712,-25.90832604
7.1489,-32.76562247,-26.06040747
7.149,-32.78464546,-26.39183075
7.1491,-32.62622457,-26.87192944
7.1492,-32.3171802,-27.4613686
7.1493,-31.8922492,-28.11489925
7.1494,-31.39026785,-28.78479228
7.1495,-30.86616431,-29.42433502
7.1496,-30.40536475,-29.95549462
7.1497,-30.07617879,-30.30431427
7.1498,-29.92172919,-30.43761929
7.1499,-29.94241713,-30.34939546
7.15,-30.11716728,-30.05007281
7.1501,-30.41558597,-29.56505995
7.1502,-30.79981001,-28.93109876
7.1503,-31.22748001,-28.19206994
7.1504,-31.65497501,-27.39474689
7.1505,-32.01487487,-26.62035833
7.1506,-32.23824325,-25.95200293
7.1507,-32.2813119,-25.45524066
